Word Trial.ID list wordNeighbour N zipf.wordNeighbour len.wordNeighbour bigram.zipf.wordNeighbour old20.wordNeighbour old1.wordNeighbour bigram.zipf.novelWord old20.novelWord old1.novelWord len.novelWord pos_deviation levDistToWordNeigh baseWord Blocco Subject Age Gender Handedness Session List Data OraStart TrialCount rt Resp Acc learning lexicality Index
paluge 11024 A palude 1 3.76029714 6 6.65 1.95 1 6.58 1.95 1 6 final 1 yes 15 16 24 Male Right Morning A 2018-11-15 10:03:56 35 679 2 1 un novelword 8
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 15 11 25 Male Right Morning B 2018-11-02 13:41:00 35 532 2 1 un novelword 8
emichi NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 27 20 Female Right Morning B 2019-01-21 13:43:02 35 665 1 1 un NA 1
ertirafo NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 26 27 Female Right Morning A 2019-01-21 10:01:44 35 705 1 1 un NA 1
omento NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 4 22 Male Right Morning A 2018-09-19 13:50:24 35 821 1 1 un NA 1
rebbia NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 23 32 Female Right Morning B 2019-01-08 13:42:19 35 866 1 1 un NA 1
seggia NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 7 21 Male Right Morning B 2018-10-08 13:50:59 35 1213 1 1 un NA 1
tranda NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 22 25 Male Right Morning A 2019-01-08 10:00:13 35 545 1 1 un NA 1
pospage NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 3 25 Female Right Morning B 2018-09-19 09:54:40 35 581 1 1 un NA 1
aseddoto 11004 A aneddoto 1 3.010467166 8 6.85 2.65 1 6.75 2.8 1 8 initial 1 yes 15 4 22 Male Right Morning A 2018-09-19 13:50:24 36 648 2 1 un novelword 8
fastero 12037 A NA NA NA NA NA NA NA 7.03 1.95 1 7 NA NA no 15 14 22 Female Right Morning A 2018-11-12 13:44:47 36 812 2 1 un novelword 9
grancile 12042 A NA NA NA NA NA NA NA 6.91 1.95 1 8 NA NA no 15 20 32 Female Right Morning A 2018-12-03 13:26:00 36 436 2 1 un novelword 9
anconvi NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 8 24 Female Right Morning A 2018-10-16 13:48:31 36 420 1 1 un NA 1
attima NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 1 28 Male Right Morning B 2018-09-04 10:04:35 36 462 1 1 un NA 1
neggita NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 26 27 Female Right Morning A 2019-01-21 10:01:44 36 730 1 1 un NA 1
niesto NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 22 25 Male Right Morning A 2019-01-08 10:00:13 36 543 1 1 un NA 1
nizicolo NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 11 25 Male Right Morning B 2018-11-02 13:41:00 36 721 1 1 un NA 1
orglio NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 7 21 Male Right Morning B 2018-10-08 13:50:59 36 639 1 1 un NA 1
orrita NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 27 20 Female Right Morning B 2019-01-21 13:43:02 36 586 1 1 un NA 1
ratigli NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 3 25 Female Right Morning B 2018-09-19 09:54:40 36 636 1 1 un NA 1
scazio NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 17 24 Male Right Morning B 2018-11-15 14:10:31 36 777 1 1 un NA 1
urassi NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 23 32 Female Right Morning B 2019-01-08 13:42:19 36 547 1 1 un NA 1
vendell NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 16 24 Male Right Morning A 2018-11-15 10:03:56 36 704 1 1 un NA 1
bomuparo 12033 A NA NA NA NA NA NA NA 6.76 2.95 2 8 NA NA no 15 14 22 Female Right Morning A 2018-11-12 13:44:47 37 933 2 1 un novelword 8
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 15 3 25 Female Right Morning B 2018-09-19 09:54:40 37 591 2 1 un novelword 8
bosigene 22034 B NA NA NA NA NA NA NA 6.8 2.85 2 8 NA NA no 15 23 32 Female Right Morning B 2019-01-08 13:42:19 37 721 2 1 un novelword 8
buensi 22035 B NA NA NA NA NA NA NA 6.71 1.95 1 6 NA NA no 15 17 24 Male Right Morning B 2018-11-15 14:10:31 37 474 2 1 un novelword 9
cafugno 22036 B NA NA NA NA NA NA NA 6.56 2.75 2 7 NA NA no 15 1 28 Male Right Morning B 2018-09-04 10:04:35 37 390 2 1 un novelword 9
catalle 12035 A NA NA NA NA NA NA NA 6.98 1.95 1 7 NA NA no 15 22 25 Male Right Morning A 2019-01-08 10:00:13 37 1241 2 1 un novelword 7
mefinga 11021 A meringa 1 2.668044485 7 7.02 1.95 1 6.73 2.4 1 7 middle 1 yes 15 8 24 Female Right Morning A 2018-10-16 13:48:31 37 451 2 1 un novelword 8
paluge 11024 A palude 1 3.76029714 6 6.65 1.95 1 6.58 1.95 1 6 final 1 yes 15 26 27 Female Right Morning A 2019-01-21 10:01:44 37 844 2 1 un novelword 7
selgicro 22046 B NA NA NA NA NA NA NA 6.74 3 3 8 NA NA no 15 27 20 Female Right Morning B 2019-01-21 13:43:02 37 591 2 1 un novelword 8
esappio NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 20 32 Female Right Morning A 2018-12-03 13:26:00 37 549 1 1 un NA 1
essaroi NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 11 25 Male Right Morning B 2018-11-02 13:41:00 37 991 1 1 un NA 1
vedolle NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 16 24 Male Right Morning A 2018-11-15 10:03:56 37 1357 1 1 un NA 1
petiro NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 4 22 Male Right Morning A 2018-09-19 13:50:24 37 574 1 1 un NA 1
ribena NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 7 21 Male Right Morning B 2018-10-08 13:50:59 37 671 1 1 un NA 1
augubio 21004 B augurio 1 2.942971678 7 6.68 1.85 1 6.41 2.7 1 7 middle 1 yes 15 27 20 Female Right Morning B 2019-01-21 13:43:02 38 588 2 1 un novelword 8
batole 12032 A NA NA NA NA NA NA NA 6.94 1.8 1 6 NA NA no 15 22 25 Male Right Morning A 2019-01-08 10:00:13 38 525 2 1 un novelword 8
buscio 11020 A guscio 1 3.558279151 6 6.7 1.8 1 6.69 1.75 1 6 initial 1 yes 15 14 22 Female Right Morning A 2018-11-12 13:44:47 38 671 2 1 un novelword 9
gerilla 11019 A gorilla 1 3.749031532 7 6.89 1.85 1 6.98 1.8 1 7 initial 1 yes 15 26 27 Female Right Morning A 2019-01-21 10:01:44 38 474 2 1 un novelword 8
igiana 21019 B iguana 1 2.81931216 6 6.8 1.9 1 6.95 1.9 1 6 middle 1 yes 15 3 25 Female Right Morning B 2018-09-19 09:54:40 38 619 2 1 un novelword 9
trofuo 21028 B trofeo 1 3.669489726 6 6.62 1.85 1 6.59 1.95 1 6 final 1 yes 15 11 25 Male Right Morning B 2018-11-02 13:41:00 38 739 2 1 un novelword 7
beggio NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 17 24 Male Right Morning B 2018-11-15 14:10:31 38 1299 2 0 un NA 1
frulore NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 16 24 Male Right Morning A 2018-11-15 10:03:56 38 698 1 1 un NA 1
furglie NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 1 28 Male Right Morning B 2018-09-04 10:04:35 38 685 1 1 un NA 1
iattito NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 4 22 Male Right Morning A 2018-09-19 13:50:24 38 856 1 1 un NA 1
miacre NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 8 24 Female Right Morning A 2018-10-16 13:48:31 38 504 1 1 un NA 1
staifu NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 23 32 Female Right Morning B 2019-01-08 13:42:19 38 623 1 1 un NA 1
untela NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 7 21 Male Right Morning B 2018-10-08 13:50:59 38 603 1 1 un NA 1
ultappo NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 20 32 Female Right Morning A 2018-12-03 13:26:00 38 1164 1 1 un NA 1
aseddoto 11004 A aneddoto 1 3.010467166 8 6.85 2.65 1 6.75 2.8 1 8 initial 1 yes 15 4 22 Male Right Morning A 2018-09-19 13:50:24 39 601 2 1 un novelword 9
autinno 11027 A autunno 1 3.904833584 7 6.53 1.75 1 6.35 2.45 1 7 final 1 yes 15 20 32 Female Right Morning A 2018-12-03 13:26:00 39 469 2 1 un novelword 8
melirio 21011 B delirio 1 3.441343232 7 6.92 1.85 1 6.92 1.95 1 7 initial 1 yes 15 7 21 Male Right Morning B 2018-10-08 13:50:59 39 688 2 1 un novelword 8
paluge 11024 A palude 1 3.76029714 6 6.65 1.95 1 6.58 1.95 1 6 final 1 yes 15 26 27 Female Right Morning A 2019-01-21 10:01:44 39 606 2 1 un novelword 8
paluge 11024 A palude 1 3.76029714 6 6.65 1.95 1 6.58 1.95 1 6 final 1 yes 15 16 24 Male Right Morning A 2018-11-15 10:03:56 39 768 2 1 un novelword 9
spiaglia 21026 B spiaggia 1 4.475241145 8 6.79 1.8 1 6.85 1.95 1 8 final 1 yes 15 1 28 Male Right Morning B 2018-09-04 10:04:35 39 550 2 1 un novelword 8
spiaglia 21026 B spiaggia 1 4.475241145 8 6.79 1.8 1 6.85 1.95 1 8 final 1 yes 15 11 25 Male Right Morning B 2018-11-02 13:41:00 39 514 2 1 un novelword 7
affosamo NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 8 24 Female Right Morning A 2018-10-16 13:48:31 39 467 1 1 un NA 1
cidesati NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 3 25 Female Right Morning B 2018-09-19 09:54:40 39 860 1 1 un NA 1
eceroc NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 23 32 Female Right Morning B 2019-01-08 13:42:19 39 487 1 1 un NA 1
ifualpa NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 14 22 Female Right Morning A 2018-11-12 13:44:47 39 678 1 1 un NA 1
nevacco NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 17 24 Male Right Morning B 2018-11-15 14:10:31 39 559 2 0 un NA 1
vedolle NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 22 25 Male Right Morning A 2019-01-08 10:00:13 39 597 1 1 un NA 1
uttorche NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 27 20 Female Right Morning B 2019-01-21 13:43:02 39 623 1 1 un NA 1
autinno 11027 A autunno 1 3.904833584 7 6.53 1.75 1 6.35 2.45 1 7 final 1 yes 15 22 25 Male Right Morning A 2019-01-08 10:00:13 40 615 2 1 un novelword 9
corazia 11015 A corazza 1 3.112609706 7 6.85 1.9 1 6.95 1.9 1 7 final 1 yes 15 16 24 Male Right Morning A 2018-11-15 10:03:56 40 939 1 0 un novelword 8
gisaffa 21017 B giraffa 1 3.164051084 7 6.69 1.9 1 6.62 2.7 1 7 middle 1 yes 15 27 20 Female Right Morning B 2019-01-21 13:43:02 40 560 2 1 un novelword 7
mastenza 12043 A NA NA NA NA NA NA NA 6.9 2.25 2 8 NA NA no 15 14 22 Female Right Morning A 2018-11-12 13:44:47 40 596 2 1 un novelword 7
spriage 22047 B NA NA NA NA NA NA NA 6.84 2 2 7 NA NA no 15 17 24 Male Right Morning B 2018-11-15 14:10:31 40 771 1 0 un novelword 8
unguria 11006 A anguria 1 2.946798086 7 6.94 1.95 1 6.8 2.1 1 7 initial 1 yes 15 8 24 Female Right Morning A 2018-10-16 13:48:31 40 466 2 1 un novelword 7
avuora NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 4 22 Male Right Morning A 2018-09-19 13:50:24 40 518 1 1 un NA 1
fuessonia NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 1 28 Male Right Morning B 2018-09-04 10:04:35 40 535 1 1 un NA 1
fuessonia NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 23 32 Female Right Morning B 2019-01-08 13:42:19 40 647 1 1 un NA 1
idiarla NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 20 32 Female Right Morning A 2018-12-03 13:26:00 40 454 1 1 un NA 1
itichio NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 26 27 Female Right Morning A 2019-01-21 10:01:44 40 583 1 1 un NA 1
mentro NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 3 25 Female Right Morning B 2018-09-19 09:54:40 40 783 1 1 un NA 1
seressa NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 7 21 Male Right Morning B 2018-10-08 13:50:59 40 604 1 1 un NA 1
imbide NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 11 25 Male Right Morning B 2018-11-02 13:41:00 40 704 1 1 un NA 1
bagate 22032 B NA NA NA NA NA NA NA 6.89 1.35 1 6 NA NA no 15 27 20 Female Right Morning B 2019-01-21 13:43:02 41 576 2 1 un novelword 7
descovo 21030 B vescovo 1 3.754404315 7 6.78 1.95 1 6.8 1.95 1 7 initial 1 yes 15 23 32 Female Right Morning B 2019-01-08 13:42:19 41 432 2 1 un novelword 9
melirio 21011 B delirio 1 3.441343232 7 6.92 1.85 1 6.92 1.95 1 7 initial 1 yes 15 1 28 Male Right Morning B 2018-09-04 10:04:35 41 435 2 1 un novelword 8
erenvi NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 4 22 Male Right Morning A 2018-09-19 13:50:24 41 433 1 1 un NA 1
ersagio NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 3 25 Female Right Morning B 2018-09-19 09:54:40 41 698 1 1 un NA 1
nembila NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 7 21 Male Right Morning B 2018-10-08 13:50:59 41 484 1 1 un NA 1
nipaiupo NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 22 25 Male Right Morning A 2019-01-08 10:00:13 41 664 1 1 un NA 1
nuolisto NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 16 24 Male Right Morning A 2018-11-15 10:03:56 41 743 1 1 un NA 1
onelpe NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 14 22 Female Right Morning A 2018-11-12 13:44:47 41 538 1 1 un NA 1
orglio NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 8 24 Female Right Morning A 2018-10-16 13:48:31 41 488 1 1 un NA 1
osbire NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 26 27 Female Right Morning A 2019-01-21 10:01:44 41 831 1 1 un NA 1
ovvene NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 11 25 Male Right Morning B 2018-11-02 13:41:00 41 616 1 1 un NA 1
titangro NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 20 32 Female Right Morning A 2018-12-03 13:26:00 41 516 1 1 un NA 1
trapiu NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 17 24 Male Right Morning B 2018-11-15 14:10:31 41 847 1 1 un NA 1
amulero 11003 A amuleto 1 3.319645514 7 6.79 2 1 6.91 2.2 1 7 final 1 yes 15 4 22 Male Right Morning A 2018-09-19 13:50:24 42 636 2 1 un novelword 8
catalle 12035 A NA NA NA NA NA NA NA 6.98 1.95 1 7 NA NA no 15 22 25 Male Right Morning A 2019-01-08 10:00:13 42 820 2 1 un novelword 8
gannolo 21007 B cannolo 1 2.689233784 7 6.91 1.95 1 6.86 1.95 1 7 initial 1 yes 15 7 21 Male Right Morning B 2018-10-08 13:50:59 42 507 2 1 un novelword 8
gerilla 11019 A gorilla 1 3.749031532 7 6.89 1.85 1 6.98 1.8 1 7 initial 1 yes 15 26 27 Female Right Morning A 2019-01-21 10:01:44 42 585 2 1 un novelword 9
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 15 8 24 Female Right Morning A 2018-10-16 13:48:31 42 603 2 1 un novelword 8
selgicro 22046 B NA NA NA NA NA NA NA 6.74 3 3 8 NA NA no 15 27 20 Female Right Morning B 2019-01-21 13:43:02 42 624 2 1 un novelword 9
suomio 12048 A NA NA NA NA NA NA NA 6.64 1.9 1 6 NA NA no 15 16 24 Male Right Morning A 2018-11-15 10:03:56 42 718 1 0 un novelword 8
trofuo 21028 B trofeo 1 3.669489726 6 6.62 1.85 1 6.59 1.95 1 6 final 1 yes 15 11 25 Male Right Morning B 2018-11-02 13:41:00 42 523 2 1 un novelword 8
fuinto NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 23 32 Female Right Morning B 2019-01-08 13:42:19 42 476 1 1 un NA 1
oficome NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 17 24 Male Right Morning B 2018-11-15 14:10:31 42 753 1 1 un NA 1
pamaia NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 1 28 Male Right Morning B 2018-09-04 10:04:35 42 461 1 1 un NA 1
piacia NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 20 32 Female Right Morning A 2018-12-03 13:26:00 42 428 1 1 un NA 1
accossu NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 14 22 Female Right Morning A 2018-11-12 13:44:47 42 666 1 1 un NA 1
enempare NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 3 25 Female Right Morning B 2018-09-19 09:54:40 42 687 1 1 un NA 1
amulero 11003 A amuleto 1 3.319645514 7 6.79 2 1 6.91 2.2 1 7 final 1 yes 15 4 22 Male Right Morning A 2018-09-19 13:50:24 43 621 2 1 un novelword 9
batole 12032 A NA NA NA NA NA NA NA 6.94 1.8 1 6 NA NA no 15 22 25 Male Right Morning A 2019-01-08 10:00:13 43 509 2 1 un novelword 9
mefinga 11021 A meringa 1 2.668044485 7 7.02 1.95 1 6.73 2.4 1 7 middle 1 yes 15 8 24 Female Right Morning A 2018-10-16 13:48:31 43 464 2 1 un novelword 9
scapippo 12045 A NA NA NA NA NA NA NA 6.65 2.75 2 8 NA NA no 15 20 32 Female Right Morning A 2018-12-03 13:26:00 43 460 2 1 un novelword 7
tullordi 12050 A NA NA NA NA NA NA NA 6.71 3 3 8 NA NA no 15 23 32 Female Right Morning B 2019-01-08 13:42:19 43 551 1 1 un novelword 1
anesce NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 17 24 Male Right Morning B 2018-11-15 14:10:31 43 769 1 1 un NA 1
beggio NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 27 20 Female Right Morning B 2019-01-21 13:43:02 43 662 2 0 un NA 1
madonope NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 7 21 Male Right Morning B 2018-10-08 13:50:59 43 1009 1 1 un NA 1
mergazzo NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 16 24 Male Right Morning A 2018-11-15 10:03:56 43 1760 1 1 un NA 1
olieste NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 3 25 Female Right Morning B 2018-09-19 09:54:40 43 590 1 1 un NA 1
tofusa NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 1 28 Male Right Morning B 2018-09-04 10:04:35 43 872 2 0 un NA 1
tropre NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 26 27 Female Right Morning A 2019-01-21 10:01:44 43 534 1 1 un NA 1
vegelle NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 11 25 Male Right Morning B 2018-11-02 13:41:00 43 605 1 1 un NA 1
coproge NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 14 22 Female Right Morning A 2018-11-12 13:44:47 43 612 1 1 un NA 1
antensa 11007 A antenna 1 3.425187354 7 7.02 1.95 1 7.01 1.9 1 7 final 1 yes 15 16 24 Male Right Morning A 2018-11-15 10:03:56 44 673 2 1 un novelword 8
augubio 21004 B augurio 1 2.942971678 7 6.68 1.85 1 6.41 2.7 1 7 middle 1 yes 15 3 25 Female Right Morning B 2018-09-19 09:54:40 44 701 2 1 un novelword 8
autinno 11027 A autunno 1 3.904833584 7 6.53 1.75 1 6.35 2.45 1 7 final 1 yes 15 8 24 Female Right Morning A 2018-10-16 13:48:31 44 463 2 1 un novelword 9
bagate 22032 B NA NA NA NA NA NA NA 6.89 1.35 1 6 NA NA no 15 27 20 Female Right Morning B 2019-01-21 13:43:02 44 524 2 1 un novelword 8
bandicci 22033 B NA NA NA NA NA NA NA 6.9 1.9 1 8 NA NA no 15 7 21 Male Right Morning B 2018-10-08 13:50:59 44 569 2 1 un novelword 9
bisconto 11010 A biscotto 1 3.810538236 8 6.86 1.95 1 6.95 1.9 1 8 final 1 yes 15 4 22 Male Right Morning A 2018-09-19 13:50:24 44 1106 2 1 un novelword 7
gateri 22043 B NA NA NA NA NA NA NA 7.12 1.95 1 6 NA NA no 15 17 24 Male Right Morning B 2018-11-15 14:10:31 44 510 2 1 un novelword 8
sentesto 12046 A NA NA NA NA NA NA NA 7.01 2 2 8 NA NA no 15 26 27 Female Right Morning A 2019-01-21 10:01:44 44 577 2 1 un novelword 8
facore NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 1 28 Male Right Morning B 2018-09-04 10:04:35 44 768 1 1 un NA 1
giarte NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 22 25 Male Right Morning A 2019-01-08 10:00:13 44 558 1 1 un NA 1
ortienpo NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 11 25 Male Right Morning B 2018-11-02 13:41:00 44 1000 1 1 un NA 1
strica NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 14 22 Female Right Morning A 2018-11-12 13:44:47 44 760 1 1 un NA 1
toriga NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 23 32 Female Right Morning B 2019-01-08 13:42:19 44 549 1 1 un NA 1
volazza NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 20 32 Female Right Morning A 2018-12-03 13:26:00 44 464 1 1 un NA 1
anguato 21001 B agguato 1 3.494119287 7 6.76 1.9 1 6.91 1.75 1 7 initial 1 yes 15 23 32 Female Right Morning B 2019-01-08 13:42:19 45 592 2 1 un novelword 8
batole 12032 A NA NA NA NA NA NA NA 6.94 1.8 1 6 NA NA no 15 8 24 Female Right Morning A 2018-10-16 13:48:31 45 421 2 1 un novelword 8
corazia 11015 A corazza 1 3.112609706 7 6.85 1.9 1 6.95 1.9 1 7 final 1 yes 15 26 27 Female Right Morning A 2019-01-21 10:01:44 45 589 2 1 un novelword 7
favange 21015 B falange 1 2.533345911 7 6.86 1.85 1 6.76 2.15 1 7 middle 1 yes 15 17 24 Male Right Morning B 2018-11-15 14:10:31 45 474 2 1 un novelword 8
friborre 22041 B NA NA NA NA NA NA NA 6.83 2.8 2 8 NA NA no 15 3 25 Female Right Morning B 2018-09-19 09:54:40 45 518 2 1 un novelword 9
melirio 21011 B delirio 1 3.441343232 7 6.92 1.85 1 6.92 1.95 1 7 initial 1 yes 15 1 28 Male Right Morning B 2018-09-04 10:04:35 45 482 2 1 un novelword 9
ospigio 21023 B ospizio 1 3.444987683 7 6.66 2.2 1 6.7 2.4 1 7 final 1 yes 15 11 25 Male Right Morning B 2018-11-02 13:41:00 45 502 2 1 un novelword 8
avesta NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 20 32 Female Right Morning A 2018-12-03 13:26:00 45 726 1 1 un NA 1
irmondi NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 7 21 Male Right Morning B 2018-10-08 13:50:59 45 553 1 1 un NA 1
libengi NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 4 22 Male Right Morning A 2018-09-19 13:50:24 45 541 1 1 un NA 1
onvalto NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 22 25 Male Right Morning A 2019-01-08 10:00:13 45 543 1 1 un NA 1
sapito NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 16 24 Male Right Morning A 2018-11-15 10:03:56 45 669 1 1 un NA 1
staifu NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 14 22 Female Right Morning A 2018-11-12 13:44:47 45 560 1 1 un NA 1
toriga NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 27 20 Female Right Morning B 2019-01-21 13:43:02 45 682 1 1 un NA 1
augubio 21004 B augurio 1 2.942971678 7 6.68 1.85 1 6.41 2.7 1 7 middle 1 yes 15 1 28 Male Right Morning B 2018-09-04 10:04:35 46 988 2 1 un novelword 7
ettodria 12036 A NA NA NA NA NA NA NA 6.9 2.85 2 8 NA NA no 15 8 24 Female Right Morning A 2018-10-16 13:48:31 46 513 2 1 un novelword 8
gisaffa 21017 B giraffa 1 3.164051084 7 6.69 1.9 1 6.62 2.7 1 7 middle 1 yes 15 27 20 Female Right Morning B 2019-01-21 13:43:02 46 549 2 1 un novelword 8
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 15 14 22 Female Right Morning A 2018-11-12 13:44:47 46 620 2 1 un novelword 8
spriage 22047 B NA NA NA NA NA NA NA 6.84 2 2 7 NA NA no 15 17 24 Male Right Morning B 2018-11-15 14:10:31 46 447 2 1 un novelword 9
tariffu 21005 B tariffa 1 3.416232512 7 6.91 2.2 1 6.9 2.7 1 7 final 1 yes 15 23 32 Female Right Morning B 2019-01-08 13:42:19 46 832 1 0 un novelword 8
anfungua NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 26 27 Female Right Morning A 2019-01-21 10:01:44 46 677 1 1 un NA 1
ereddi NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 4 22 Male Right Morning A 2018-09-19 13:50:24 46 670 1 1 un NA 1
invimmi NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 22 25 Male Right Morning A 2019-01-08 10:00:13 46 527 1 1 un NA 1
olpiato NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 11 25 Male Right Morning B 2018-11-02 13:41:00 46 849 2 0 un NA 1
ottalza NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 7 21 Male Right Morning B 2018-10-08 13:50:59 46 514 1 1 un NA 1
razzito NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 20 32 Female Right Morning A 2018-12-03 13:26:00 46 590 1 1 un NA 1
volommo NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 3 25 Female Right Morning B 2018-09-19 09:54:40 46 754 1 1 un NA 1
comprufo NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 15 16 24 Male Right Morning A 2018-11-15 10:03:56 46 902 1 1 un NA 1
corazia 11015 A corazza 1 3.112609706 7 6.85 1.9 1 6.95 1.9 1 7 final 1 yes 15 4 22 Male Right Morning A 2018-09-19 13:50:24 47 672 2 1 un novelword 7
